order_id,customer_id,order_datetime
965840,28,2024-02-02T21:59:52.264438
1320512,17,2024-02-02T02:17:31.767607
2163169,15,2024-02-02T21:41:42.292175
2367585,18,2024-02-02T17:22:55.160119
4269977,22,2024-02-02T18:54:36.123523
4270650,1,2024-02-02T16:46:14.355896
4395416,12,2024-02-02T12:17:17.257427
4613699,28,2024-02-02T15:05:31.614913
4833172,4,2024-02-02T04:55:59.646071
4909149,28,2024-02-02T23:20:49.898196
4983094,3,2024-02-02T19:39:51.833214
4989818,25,2024-02-02T09:10:39.981452
5059619,12,2024-02-02T12:42:10.143471
5349679,3,2024-02-02T16:00:22.685497
5529484,30,2024-02-02T21:46:39.507705
5638894,14,2024-02-02T02:54:42.981616
5645874,12,2024-02-02T02:13:35.333380
7208829,1,2024-02-02T07:18:27.156986
7893293,13,2024-02-02T11:59:50.099890
8314067,24,2024-02-02T13:12:55.872874
8572302,30,2024-02-02T09:21:04.160259
8909289,9,2024-02-02T16:43:55.811691
9297198,1,2024-02-02T02:40:07.273021
9384490,7,2024-02-02T01:05:56.263932
9504714,27,2024-02-02T23:36:13.179657
9514395,14,2024-02-02T11:32:36.579192
9530476,2,2024-02-02T01:36:28.630601
10039918,17,2024-02-02T12:10:13.908392
10094586,17,2024-02-02T15:54:00.986040
11095838,21,2024-02-02T22:37:35.425724
11190694,29,2024-02-02T20:19:56.854258
11291862,22,2024-02-02T14:25:48.735567
11350464,1,2024-02-02T09:55:34.315670
11362215,24,2024-02-02T11:12:23.143081
11460238,30,2024-02-02T08:39:38.412453
12159920,25,2024-02-02T10:03:19.066905
12538853,7,2024-02-02T07:32:57.049040
12852848,26,2024-02-02T12:58:40.284538
13212782,27,2024-02-02T06:38:26.600885
13402035,26,2024-02-02T00:42:50.775861
13449868,13,2024-02-02T03:12:19.211701
13688360,14,2024-02-02T14:44:34.753937
15593956,10,2024-02-02T22:29:56.343151
15689145,16,2024-02-02T08:23:19.019343
16421431,28,2024-02-02T19:42:53.580523
16569261,1,2024-02-02T01:52:16.744442
17112226,12,2024-02-02T09:49:32.817267
17378925,20,2024-02-02T17:01:15.585665
17511939,28,2024-02-02T06:36:42.299921
17697493,8,2024-02-02T04:47:15.015969
17782607,6,2024-02-02T02:29:52.718106
17833819,9,2024-02-02T01:41:40.926073
18122791,10,2024-02-02T10:52:57.925995
18482044,21,2024-02-02T09:53:48.645023
18926683,26,2024-02-02T14:10:52.371303
